City,Price,Beds,Baths,Size,Address,Acres,Description,Agent,Latitude,Longitude,Source
Wake-forest,"$539,900",Gorgeous,2.5,"2,981","2225 Longmont Dr, Wake Forest, NC 27587",N/A,"Gorgeous 4 bedroom, 2.5 bathroom home with open floor plan! Main floor boasts formal dining room, in-home office, great room with fireplace that opens to the gourmet kitchen with huge island, tons of cabinet space and stainless steel appliances including gas range. Top floor bedrooms including",Emily DeVita Redfin Corporation,35.959112979974265,-78.46746374802491,Nominatim
Wake-forest,"$495,000",3,2.5,"2,521","509 Findhorn Ln, Wake Forest, NC 27587",0.28,"Beautiful craftsman style home in Olde Mill Stream! NEW roof, NEW HVAC, NEW water heater, NEW interior paint, NEW carpet. Soaring ceilings in entryway, family room and kitchen. Formal dining room and living room with extensive craftsman molding and wainscoting. First floor primary suite has",Ashley Benson Steele Residential,36.00135457142857,-78.504924,Nominatim
Wake-forest,"$500,000",3,2.5,"2,425","5204 Deerchase Trail, Wake Forest, NC 27587",0.71,"Charming & timeless describe this traditional home in a Wake Forest hidden GEM neighborhood. Deer Chase is known for beautiful custom homes, traditional styling, large lots, mature trees, No HOA & No city taxes. This beauty sits on 0.71 acres with a wooded backdrop providing a bit of nature &",Meredith Hilbert Allen Tate/Wake Forest,35.9225429,-78.5157464,Google
Wake-forest,"$529,900",4,3,"2,396","600 Moultonboro Ave, Wake Forest, NC 27587",0.3,"Elegant updated 2003 Parade Home with circular drive on a corner lot in Sedgefield Park. Dramatic vaulted ceilings in the great room and dining room. Kitchen remodeled in 2021 with quartz countertops and black stainless appliances including quad wash dishwasher, French door refrigerator and",Sandy Ferguson Sandy Ferguson Real Estate,35.9938994,-78.4846764,Google
Wake-forest,"$549,999",5,4,"2,823","224 Kavanaugh Rd, Wake Forest, NC 27613",0.36,"Welcome to this stunning two story in the desirable Elizabeth Springs community of Wake Forest. Enter inside to be greeted by gleaming LVP flooring, an abundance of natural light and tons of living space in the open concept floor plan. The gourmet kitchen features granite countertops, white",Charlie Jaeckels Redfin Corporation,35.9579253,-78.460607,Nominatim
Wake-forest,"$465,000",Welcome,2.5,"2,129","3033 Polanski Dr, Wake Forest, NC 27587",N/A,"Welcome home to this 4 bedroom, 2.5 bath with 2 car garage and basement in Caddell Woods Subdivision. Community includes pool, playground, NOTE: This home has a basement that is not showing as an additional 771 sq ft. of unfinished basement.",Tammy Smith Bordeaux Smith Realty LLC,35.917900175949086,-78.52984155010606,Nominatim
Wake-forest,"$470,000",3,2.5,"2,185","416 Stone Monument Dr, Wake Forest, NC 27587",0.26,"This fantastic home in Wake Forest offers the perfect blend of comfort and convenience. As you enter through the two-story foyer, you'll be greeted by an abundance of natural light. The open-concept living room and kitchen create an ideal space for hosting and entertaining. The sliding glass door",Kelly Cox Fonville Morisey/Wake Forest S,35.9570045,-78.53079149999999,Nominatim
Wake-forest,"$455,000",3,2.5,"2,208","415 Bakewell Ct, Wake Forest, NC 27587",0.62,"A little over a half-acre lot in beautiful Olde Mill Stream with NO HOA! Super location. Move right in and enjoy a fresh coat of interior paint & new carpet throughout! Kitchen overlooks tree lined backyard, formal dining room, formal living room or flex space/Office. 2nd floor has plenty of room",Renee Moore Moore Homes Real Estate Group,35.996685684868154,-78.50842638469838,Nominatim
Wake-forest,"$490,000",A,3,"2,740","1157 Spring Meadow Way, Wake Forest, NC 27587",N/A,"A great value in this new neighborhood just north of Wake Forest! The spacious & open floor plan gives you a ton of living space in this nearly new home! 1st floor office with French doors, a 1st floor bedroom w/connected full bath (could be in-law suite) + mudroom with bench/coat rack! Upstairs",Neil Rowerdink DINK Realty,36.0156548,-78.51252099999999,Google
Wake-forest,"$475,000",4,6,Welcome,"1009 Bracken Ct, Wake Forest, NC 27587",0.77,"Welcome to your investment opportunity nestled on nearly 1 acre of land, offering a spacious 3000 sqft of living space in a prime location on the Raleigh side of Wake Forest. This property presents a remarkable investment opportunity.This meticulously maintained property boasts recent",Youliang Qiu Youliang Qiu,35.9321102,-78.5305175,Google
Wake-forest,"$455,701",3,MOVE,"2,338","805 Emmer St, Wake Forest, NC 27587",N/A,"MOVE IN READY! This bright and airy, two-story home with rear wood deck features an open floor plan with 9ft Ceilings. Kitchen includes large island. The modern kitchen showcases Whirlpool(r) stainless steel appliances with Refrigerator. All baths include Silestone Quartz countertops with",L. Calvin Ramsey Ramsey Realtors Team Inc,35.945815,-78.464221,Google
Wake-forest,"$479,000",3,2.5,"2,450","8617 Barrett Hall Ln, Wake Forest, NC 27587",0.67,"Welcome to your own little slice of paradise! Nestled on a peaceful cul-de-sac, this spacious lot—over 2/3 of an acre—backs up to a beautiful wooded buffer, offering plenty of privacy. Relax on the multi-level deck or cozy up by the fireplace in the large family room, which flows right into the",Chad Haywood Keller Williams Realty,35.914010392085416,-78.5202693452315,Nominatim
Wake-forest,"$395,000",Brand,2,"2,104","2136 Rolesville Rd, Wake Forest, NC 27587",1,"Brand new to the Market!!! Discover this charming brick ranch home, built in 1968, set on a sprawling, gorgeous acre of land. This property features 4 Bedrooms, and 2 full bathrooms. Both spacious and inviting, this one level living home is perfect for family living with tons of space to spread","Laura Vevurka FAB Real Estate Services, LLC",35.8762921,-78.450394,Google
Wake-forest,"$389,900",Super,2,"1,472","624 Deacon Ridge St, Wake Forest, NC 27587",0.28,"Super location makes this great ranch one that you need to see TODAY! Home is in walking distance of downtown Wake Forest tucked away in lovely Deacon's Ridge Subdivision. This home features 3 bedrooms, 2 full baths and open living/dining room combo. Wood burning fireplace and even a flat screen",Sharon Brackins RE/MAX HOMETOWN,35.969404007217335,-78.50725272042523,Nominatim
Wake-forest,"$410,000",Come,2,"1,614","531 Young Forest Dr, Wake Forest, NC 27587",0.94,"Come home to this lovely traditional 3 bedroom 2 bath ranch located on just shy of 1 acre. You'll enjoy open concept living with an updated kitchen and bonus/family room. Primary bedroom boasts vaulted ceilings and an ensuite with a walk in tile shower. Host friends on your back deck, brick patio","Lisa Sofley eXp Realty, LLC - C",36.00359419999999,-78.4811577,Google
Wake-forest,"$550,000",4,2,"2,072","7101 Winding Way, Wake Forest, NC 27587",10.77,Rare opportunity to own a 10.7 acre parcel just minutes from shopping and dining. Do you love vintage mid century modern? Refurb this home and maintain its original character or build your dream home on this secluded property. You will find large rooms and most of the parquet flooring is in great,Eddie Cash Allen Tate/Raleigh-Glenwood,35.9673705,-78.4671654,Google
Wake-forest,"$299,000",3,2,"1,794","5009 C and L Ave, Wake Forest, NC 27587",0.92,"Hurry on over and check out this one story home on almost an acre in Wake Forest! NO RESTRICTIONS! Low maintenance vinyl siding, newer hvac and water heater. Kitchen features granite counters, new sink and new dishwasher. Spacious family and dining rooms with tons of natural light. Additional",Linda Nuxoll EXP Realty LLC,35.8917364,-78.477053,Google
Wake-forest,"$325,000",LOCATION!,2.5,"1,452","1238 Beringer Forest Ct, Wake Forest, NC 27587",N/A,"LOCATION! LOCATION! LOCATION! First floor owners' suite! This colonial 3 bedroom, 2.5 bath home is in the heart of Wake Forest! Enter into a large family with gas log fireplace that opens up to a dining room /kitchen combination. The kitchen includes stainless steel appliances. The first floor",Michele Henderson Howard Perry & Walston Realtor,35.962984500000005,-78.52250943585709,Nominatim
Wake-forest,"$195,312",N/A,N/A,N/A,"12037 Tharrington Rd, Wake Forest, NC 27587",1.28,"Discover this beautiful 1.28-acre residential vacant land located in the desirable area of Wake Forest, NC. This property has utilities on-site, including well and septic, providing the best blend of the privacy of country living with all the conveniences nearby. Don't miss out on the chance to own",Steven Koleno Beycome Brokerage Realty,35.9702177,-78.5722724,Google
Wake-forest,"$197,750",Exciting,2,"1,523","3122 Willow Creek Dr, Wake Forest, NC 27587",1.92,"Exciting Opportunity for Visionaries!Welcome to this 3-bedroom, 2-bath home, offering 1,523 square feet of potential on a generous 1.92-acre lot. Perched on a hill, the property provides a sense of privacy and elevated views. The sloped driveway and yard lead to a spacious 30x20 detached",Marti Hampton EXP Realty LLC,36.0474494,-78.6069911,Google
Wake-forest,"$436,900",3,2.5,"1,900","622 Elmwood Ct, Wake Forest, NC 27587",0.35,"Don't miss this beautiful property situated on a quiet cul-de-sac in desirable Tyler Run, where the serene wooded neighborhood represents the best Wake Forest has to offer. Enjoy a short walk to the park or downtown along with easy access to shopping and entertainment in the popular community. The","John Akerman Jackson Akerman Resources, Inc",35.9731577,-78.5205706,Nominatim
Wake-forest,"$525,000",This,2.5,"2,153","7500 Chouder Ln, Wake Forest, NC 27587",0.92,"This stunning property sits on a .92-acre lot and boasts a luxurious 1st floor primary bedroom with a trey ceiling, spacious walk-in closet, double vanity sinks, garden tub, separate shower, and water closet. The open floor plan features a kitchen that opens to the family room, which includes a",John Merriman Berkshire Hathaway HomeService,35.9990221,-78.55542539999999,Google
Wake-forest,"$545,000",4,2.5,"2,995","5960 Jones Farm Rd, Wake Forest, NC 27587",N/A,"Beautiful Home in Desirable Northhampton Community! The open floor plan features a cozy fireplace in the family room, seamlessly connecting to a grand kitchen that boasts plenty of countertops and cabinets—ideal for hosting gatherings. Enjoy the spacious breakfast area with a lovely view of the",Rhonda Kosor Mark Spain Real Estate,35.95213965793977,-78.47991492655898,Nominatim
Wake-forest,"$495,000",Welcome,2.5,"2,577","5969 Jones Farm Rd, Wake Forest, NC 27587",N/A,"Welcome to 5969 Jones Farm Rd, a beautifully maintained 4 bedroom, 2.5-bath home located in the highly sought-after Northampton neighborhood. This immaculate residence is move-in ready and aggressively priced to sell quickly, offering an exceptional opportunity for the discerning buyer. As",Marti Hampton EXP Realty LLC,35.95254123375779,-78.47943221373754,Nominatim
Wake-forest,"$310,000",Conveniently,2.5,"2,062","3186 Buckhorn Ln, Wake Forest, NC 27587",3.58,"Conveniently located near HWY 98, downtown Wake Forest, and revitalized downtown Franklinton, this 2240 sqft home on 3.580 secluded acres offers a peaceful retreat with a creek winding through the woods, perfect for swimming and exploring. The property features 3 bedrooms, additional flex space,",Marti Hampton EXP Realty LLC,36.0442431,-78.6154375,Google
Wake-forest,"$384,500",3,2,"1,400","13301 Creedmoor Rd, Wake Forest, NC 27587",1,"MOTIVATED SELLER! Welcome to this one story home! You will love the country feel with the convenience of shopping and dining approximately 2 miles way. Centrally located approximately 15 minutes to Wake Forest, Creedmoor, North Raleigh and Brier Creek. Close to I40, I85 and I540 AND very close to","Debbie Whitfield Fathom Realty NC, LLC",36.0080293,-78.68789693748914,Nominatim
Wake-forest,"$498,900",This,3.5,"3,439","3021 Polanski Dr, Wake Forest, NC 27587",N/A,"This beautiful 4 bed/3.5 bath home located in the highly desirable Caddell Woods has a lot to offer! There is a guest bed w/full bath on the main floor, a basement for entertainment & bed/bath teen area, Master with a spa like en suite to relax and enjoy. The home has a Family Room accented with a",Patty Owens Mark Spain Real Estate,35.91771862066514,-78.5300286891679,Nominatim
Wake-forest,"$525,000",4,3.5,"2,996","8708 Poteat Dr, Wake Forest, NC 27587",N/A,"Welcome to Caddell Woods is conveniently located off major road and I-540. Beautifully renovated offers modern comfort and convenience. The updated kitchen boasts intricate details such as the backsplash, upgraded appliances and countertops, making it a culinary delight. The sunroom provides a",Naomi Richardson Mark Spain Real Estate,35.917840105712756,-78.52712325923157,Nominatim
Wake-forest,"$525,000",5,3.5,"3,037","1648 Crimson Leaf Ln, Wake Forest, NC 27587",N/A,"Absolutely better than new! Upgrades galore & conveys w/ interior blinds already in place + a lush green lawn. The popular Lehigh plan w/ gourmet kitchen offering Quartz kitchen counter tops, tile back splash, wall oven & microwave & all soft close cabinets. Two main level offices w/ethernet",Janna Whitehorne Mark Spain Real Estate,36.01795480000001,-78.50774799999999,Google
Wake-forest,"$399,000",4,2.5,"1,867","246 N Allen Rd, Wake Forest, NC 27587",N/A,"NEW PRICE of $399,000 and Seller will pay $10,000 towards buyers closing costs with acceptable offer.Less than a mile away from the charming downtown Wake Forest you will find this fabulous corner lot home with all the bells and whistles. Step into a grand living room with impressive high",Colleen Heiden EXP Realty LLC,35.97885671497814,-78.5005206347956,Nominatim
